status,ipAddress,host,request,userAgent,countryCode,sizeBytes,durationSecs,timestamp
200,104.164.126.113,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",US,6293,19.741,2026-09-17T18:49:11.000000Z
200,171.22.217.201,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",US,6295,23.483,2026-09-17T18:49:04.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.591,2026-09-17T18:49:03.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.277,2026-09-17T18:49:03.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.114,2026-09-17T18:49:03.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.74,2026-09-17T18:49:03.000000Z
200,104.164.126.113,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",US,6295,23.455,2026-09-17T18:49:03.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /-/app/assets/img/common/favicon.svg HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.246,2026-09-17T18:49:02.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /app/assets/img/common/favicon.svg HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.937,2026-09-17T18:49:02.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /lv/app/assets/img/common/favicon.svg HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.012,2026-09-17T18:49:02.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /js/login-widget-bundle.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.717,2026-09-17T18:49:02.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /api/ HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.187,2026-09-17T18:49:02.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /console/?uuid=35c309e7-e315-4495-9566-55a22098834d&EIO=4&transport=websocket HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",LV,4511,0.29,2026-09-17T18:49:01.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /eat HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,3.124,2026-09-17T18:49:01.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PAY_01/favicon.ico HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.099,2026-09-17T18:49:01.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PACK_02/favicon.ico HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,10.079,2026-09-17T18:49:00.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PACK_01/favicon.ico HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.488,2026-09-17T18:49:00.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /locales/sites/omniva/lv.json HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.194,2026-09-17T18:49:00.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /locales/sites/dpd/lv.json HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,1.891,2026-09-17T18:49:00.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /favicon.ico HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.32,2026-09-17T18:49:00.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /panel/?panel HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,3.064,2026-09-17T18:48:59.000000Z
200,212.3.199.182,operations.octagramai.com,"GET / HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,5767,30.541,2026-09-17T18:48:59.000000Z
404,216.73.216.245,operations.octagramai.com,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,1626,8.503,2026-09-17T18:47:19.000000Z
200,216.73.216.245,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,6293,28.223,2026-09-17T18:47:19.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,6295,29.461,2026-09-17T18:46:27.000000Z
200,64.23.245.222,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",US,5767,93.591,2026-09-17T18:43:05.000000Z
301,64.23.245.222,www.operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64; rv:142.0) Gecko/20100101 Firefox/142.0",US,795,0.92,2026-09-17T18:43:05.000000Z
200,2804:6418:4000:d2be:be24:11ff:fe8f:419a,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",BR,5767,81.12,2026-09-17T18:41:51.000000Z
404,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.095,2026-09-17T18:37:43.000000Z
404,5.241.133.131,operations.octagramai.com,"GET /js/live.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.281,2026-09-17T18:37:43.000000Z
404,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.139,2026-09-17T18:37:43.000000Z
404,5.241.133.131,operations.octagramai.com,"GET /challenge HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.72,2026-09-17T18:37:42.000000Z
200,2a03:b0c0:1:d0::c66:2001,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.56363333a303335646a3165663a356832393a323361636a32343a303837343a323031623; +https://leakix.net)",GB,5761,23.058,2026-09-17T18:34:57.000000Z
200,2a03:b0c0:1:d0::d3b:5001,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.53735666a343166393a353730336a353233333a326632353a33343a303837343a323031623; +https://leakix.net)",GB,5767,76.959,2026-09-17T18:34:56.000000Z
301,2a03:b0c0:1:d0::c6d:c001,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.53735666a343166393a353730336a353233333a326632353a33343a303837343a323031623; +https://leakix.net)",GB,795,0.948,2026-09-17T18:34:56.000000Z
301,2a03:b0c0:2:d0::1713:9001,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.56363333a303335646a3165663a356832393a323361636a32343a303837343a323031623; +https://leakix.net)",NL,795,0.955,2026-09-17T18:34:56.000000Z
200,103.196.9.12,operations.octagramai.com,"GET / HTTP/2","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1",US,6295,29.286,2026-09-17T18:31:01.000000Z
200,34.83.221.62,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.197 Safari/537.36",US,5767,21.819,2026-09-17T18:29:32.000000Z
404,2a03:b0c0:2:f0:0:1:d984:1,www.operations.octagramai.com,"GET /favicon.ico HTTP/2","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,1903,1.175,2026-09-17T18:28:37.000000Z
200,2a03:b0c0:2:f0:0:1:d984:1,www.operations.octagramai.com,"GET / HTTP/2","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,5767,75.038,2026-09-17T18:28:37.000000Z
301,2a03:b0c0:2:f0:0:1:d984:1,www.operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,795,1.143,2026-09-17T18:28:36.000000Z
301,2a03:b0c0:2:f0:0:1:d984:1,www.operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,795,0.956,2026-09-17T18:28:36.000000Z
200,2600:1f16:269:da00:478:84c8:9d4d:41af,www.operations.octagramai.com,"GET /.well-known/acme-challenge/evSEKgAXYeRKI70XhAC3_EI8Y0qCYqqw_Rf19KOgJMs HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,1.858,2026-09-17T18:28:30.000000Z
200,2600:1f14:804:fd01:c2be:3a34:d632:8c1a,www.operations.octagramai.com,"GET /.well-known/acme-challenge/evSEKgAXYeRKI70XhAC3_EI8Y0qCYqqw_Rf19KOgJMs HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,1.438,2026-09-17T18:28:30.000000Z
200,2a05:d016:39f:3101:18b2:aadf:79ec:2052,www.operations.octagramai.com,"GET /.well-known/acme-challenge/evSEKgAXYeRKI70XhAC3_EI8Y0qCYqqw_Rf19KOgJMs HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",SE,108,3.112,2026-09-17T18:28:30.000000Z
200,2406:da18:85:1402:3d1d:936a:52d6:97b7,www.operations.octagramai.com,"GET /.well-known/acme-challenge/evSEKgAXYeRKI70XhAC3_EI8Y0qCYqqw_Rf19KOgJMs HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",SG,108,1.739,2026-09-17T18:28:30.000000Z
200,2600:3000:2710:200::85,www.operations.octagramai.com,"GET /.well-known/acme-challenge/evSEKgAXYeRKI70XhAC3_EI8Y0qCYqqw_Rf19KOgJMs HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,2.626,2026-09-17T18:28:30.000000Z
200,157.173.216.140,operations.octagramai.com,"GET /.well-known/hostinger-challenge/8McVuo8qoy HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",IN,65,1.602,2026-09-17T18:28:19.000000Z
200,157.173.216.140,www.operations.octagramai.com,"GET /.well-known/hostinger-challenge/qZOyMxQbnq HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",IN,65,4.164,2026-09-17T18:28:18.000000Z
200,2a02:4780:8:b::1f,operations.octagramai.com,"GET / HTTP/1.1",curl/7.79.1,NL,5767,81.083,2026-09-17T18:28:18.000000Z
200,136.114.226.246,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1",US,5767,25.141,2026-09-17T18:21:17.000000Z
404,104.236.44.95,operations.octagramai.com,"GET /admin HTTP/1.1","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) WhatCMS/1.0",US,1903,0.189,2026-09-17T18:19:43.000000Z
301,104.236.44.95,operations.octagramai.com,"GET /admin HTTP/1.1","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) WhatCMS/1.0",US,795,0.099,2026-09-17T18:19:42.000000Z
200,104.236.44.95,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) WhatCMS/1.0",US,5767,26.213,2026-09-17T18:19:41.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.321,2026-09-17T18:18:33.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.153,2026-09-17T18:18:32.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,3.198,2026-09-17T18:18:32.000000Z
200,3.80.35.170,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36",US,5767,36.861,2026-09-17T18:17:30.000000Z
200,91.231.89.37,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0",FR,5761,100.463,2026-09-17T18:15:00.000000Z
200,98.81.249.134,operations.octagramai.com,"GET / HTTP/1.1",axios/1.16.1,US,6295,28.323,2026-09-17T18:08:31.000000Z
301,98.81.249.134,operations.octagramai.com,"GET / HTTP/1.1",axios/1.16.1,US,795,0.193,2026-09-17T18:08:30.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.702,2026-09-17T18:07:44.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,12.077,2026-09-17T18:07:44.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.157,2026-09-17T18:07:44.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /-/app/assets/img/common/favicon.svg HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.53,2026-09-17T18:07:43.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /app/assets/img/common/favicon.svg HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.311,2026-09-17T18:07:43.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /lv/app/assets/img/common/favicon.svg HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.188,2026-09-17T18:07:43.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /js/login-widget-bundle.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.187,2026-09-17T18:07:43.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /api/ HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.17,2026-09-17T18:07:43.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PAY_01/favicon.ico HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.298,2026-09-17T18:07:42.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /console/?uuid=e063e299-23f5-4bc0-9ec4-aa0e0c4575c1&EIO=4&transport=websocket HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",LV,1903,0.125,2026-09-17T18:07:42.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /eat HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.574,2026-09-17T18:07:42.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PACK_02/favicon.ico HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.646,2026-09-17T18:07:41.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /apps/LV_PACK_01/favicon.ico HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,0.381,2026-09-17T18:07:41.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /locales/sites/omniva/lv.json HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,3.475,2026-09-17T18:07:41.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /locales/sites/dpd/lv.json HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,2.347,2026-09-17T18:07:41.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /panel/?panel HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,1.531,2026-09-17T18:07:40.000000Z
404,212.3.199.182,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,1903,3.144,2026-09-17T18:07:40.000000Z
200,212.3.199.182,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,5767,31.362,2026-09-17T18:07:40.000000Z
200,2604:a880:4:1d0:0:3:8f55:0,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64; rv:142.0) Gecko/20100101 Firefox/142.0",US,5767,23.065,2026-09-17T18:06:31.000000Z
301,2604:a880:4:1d0:0:3:8f55:0,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",US,795,0.177,2026-09-17T18:06:30.000000Z
200,24.144.92.38,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",US,5767,32.776,2026-09-17T18:06:22.000000Z
301,24.144.92.38,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",US,795,0.669,2026-09-17T18:06:22.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,6293,40.168,2026-09-17T18:06:10.000000Z
200,2a03:cfc0:8000:29::9532:60bc,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",PL,6295,41.485,2026-09-17T18:05:28.000000Z
200,2604:a880:cad:d0::d5a:e001,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.36538383a366135316a363733336a326569313a3834623a33343a303837343a323031623; +https://leakix.net)",CA,5761,21.929,2026-09-17T18:04:54.000000Z
301,2604:a880:4:1d0::259:0,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.36538383a366135316a363733336a326569313a3834623a33343a303837343a323031623; +https://leakix.net)",US,795,0.1,2026-09-17T18:04:54.000000Z
200,2a03:b0c0:2:d0::1727:c001,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.332626a323663673a326235373a353936633a343735623a34343a303837343a323031623; +https://leakix.net)",NL,5767,32.423,2026-09-17T18:04:54.000000Z
301,2a03:b0c0:2:d0::1737:1,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (l9scan/2.0.332626a323663673a326235373a353936633a343735623a34343a303837343a323031623; +https://leakix.net)",NL,795,0.193,2026-09-17T18:04:53.000000Z
200,34.145.165.227,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.197 Safari/537.36",US,5767,29.419,2026-09-17T18:03:19.000000Z
200,104.164.173.182,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",US,6293,24.492,2026-09-17T18:03:05.000000Z
200,104.164.173.182,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",US,6295,25.812,2026-09-17T18:02:46.000000Z
301,64.225.77.123,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,795,1.472,2026-09-17T18:02:29.000000Z
200,64.225.77.123,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,5767,88.084,2026-09-17T18:02:29.000000Z
301,64.225.77.123,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (compatible; ForestEngine/1.0; +https://forestengine.net/)",NL,795,1.515,2026-09-17T18:02:29.000000Z
200,2a05:d016:39f:3100:e966:704e:1200:9545,operations.octagramai.com,"GET /.well-known/acme-challenge/y7MPPA7n5xky-eCWvs4uy-Qvg_jH_fayDCaNzm95BJI HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",SE,108,2.859,2026-09-17T18:02:24.000000Z
200,2600:1f16:269:da01:68c0:977e:bd21:f6,operations.octagramai.com,"GET /.well-known/acme-challenge/y7MPPA7n5xky-eCWvs4uy-Qvg_jH_fayDCaNzm95BJI HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,1.682,2026-09-17T18:02:24.000000Z
200,2600:1f14:804:fd01:c2be:3a34:d632:8c1a,operations.octagramai.com,"GET /.well-known/acme-challenge/y7MPPA7n5xky-eCWvs4uy-Qvg_jH_fayDCaNzm95BJI HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,1.472,2026-09-17T18:02:24.000000Z
200,2406:da18:85:1402:1da:cb92:e211:edaf,operations.octagramai.com,"GET /.well-known/acme-challenge/y7MPPA7n5xky-eCWvs4uy-Qvg_jH_fayDCaNzm95BJI HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",SG,108,3.666,2026-09-17T18:02:24.000000Z
200,2600:3000:2710:200::83,operations.octagramai.com,"GET /.well-known/acme-challenge/y7MPPA7n5xky-eCWvs4uy-Qvg_jH_fayDCaNzm95BJI HTTP/1.1","Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)",US,108,5.558,2026-09-17T18:02:23.000000Z
200,157.173.216.140,operations.octagramai.com,"GET /.well-known/hostinger-challenge/SnPiNiVak4 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",IN,65,3.839,2026-09-17T18:01:45.000000Z
